base_price,kms_driven,age,power,brand,stroke,milage,length,weight,acceleration,rent
123000,14500,4,250,3,3.1,14,400,2957,17,6150
95500,18000,8,350,1,3.35,14,351,2945,14.5,4775
32000,12000,6,100,5,3.35,14,318,2671,13.5,1600
41000,20245,11,220,6,3.12,12,383,1795,17.5,2050
15000,35000,19,100,5,3.23,13,400,2464,15.5,750
39000,22000,4,100,5,3.23,13,400,2220,16.9,1950
30000,6639,9,180,0,3.23,18,258,2572,14.9,1500
60000,20373,6,220,6,3.39,22,140,2255,17.7,3000
15600,84186,16,125,5,3.46,19,250,2202,15.3,780
22000,60857,13,150,6,3.46,18,250,4215,13,1100
23000,20000,6,100,6,3.86,23,122,4190,13,1150
32000,22697,7,125,7,3.86,28,116,3962,13.9,1600
20000,52000,10,150,3,3.39,30,79,4215,12.8,1000
55005,6600,5,220,6,3.46,30,88,3233,15.4,2750.25
87000,16336,7,350,1,3.9,31,71,3353,14.5,4350
70000,13858,11,350,1,3.41,35,72,3012,17.6,3500
35000,11885,12,125,7,3.41,27,97,3085,17.6,1750
196700,13216,4,390,9,3.07,26,91,2035,22.2,9835
25000,32588,9,150,6,3.41,24,113,2164,22.1,1250
123000,14500,4,250,3,3.41,25,97.5,1937,14.2,6150
95500,18000,8,350,1,3.41,23,97,1795,17.4,4775
32000,12000,6,100,5,3.41,20,140,3651,17.7,1600
41000,20245,11,220,6,3.58,21,122,3574,21,2050
15000,35000,19,100,5,3.58,13,350,3645,16.2,750
39000,22000,4,100,5,3.58,14,400,3193,17.8,1950
30000,6639,9,180,0,3.58,15,318,1825,12.2,1500
60000,20373,6,220,6,3.58,14,351,1990,17,3000
15600,84186,16,125,5,3.58,17,304,2155,16.4,780
22000,60857,13,150,6,3.23,11,429,2565,13.6,1100
45000,18742,6,150,3,3.23,13,350,3150,15.7,2250
43000,42837,8,150,4,4.17,12,350,3940,13.2,2150
55000,27000,9,150,3,4.17,13,400,3270,21.9,2750
11900,34968,14,150,5,2.76,19,70,2930,15.5,595
105000,20000,4,350,1,3.15,15,304,3820,16.7,5250
18000,3869,16,100,5,3.15,13,307,4380,12.1,900
48000,41939,8,200,6,3.15,13,302,4055,12,2400
50000,29134,7,220,6,3.15,14,318,3870,15,2500
25000,48587,8,150,5,3.15,18,121,3755,14,1250
70000,8000,5,220,6,3.15,22,121,2045,18.5,3500
87000,140,3,160,4,3.15,21,120,2155,14.8,4350
10000,64955,15,150,6,3.89,26,96,1825,18.6,500
25000,65000,12,150,3,3.89,22,122,2300,15.5,1250
18000,22824,8,100,5,3.39,28,97,1945,16.8,900
14227,36000,15,150,6,3.39,23,120,3880,12.5,711.35
35000,60000,9,220,6,3.39,28,98,4060,19,1750
450000,3430,4,750,14,3.39,27,97,4140,13.7,22500
139000,21300,4,400,6,3.39,13,350,4295,14.9,6950
80000,7127,5,220,6,3.39,14,304,3520,16.4,4000
23000,20000,6,100,6,3.16,13,350,3425,16.9,1150
32000,22697,7,125,7,3.64,14,302,3630,17.7,1600
20000,52000,10,150,3,3.64,15,318,3525,19,1000
55005,6600,5,220,6,3.64,12,429,4220,11.1,2750.25
87000,16336,7,350,1,3.64,13,400,4165,11.4,4350
70000,13858,11,350,1,3.64,13,351,4325,12.2,3500
35000,11885,12,125,7,3.1,14,318,4335,14.5,1750
196700,13216,4,390,9,3.1,13,440,1940,14.5,9835
25000,32588,9,150,6,3.35,12,455,2740,16,1250
123000,14500,4,250,3,3.35,13,360,2265,18.2,6150
95500,18000,8,350,1,3.12,18,225,2755,15.8,4775
32000,12000,6,100,5,3.23,16,250,2051,17,1600
41000,20245,11,220,6,3.23,18,232,2075,15.9,2050
15000,35000,19,100,5,3.23,18,250,1985,16.4,750
39000,22000,4,100,5,3.39,23,198,2190,14.1,1950
30000,6639,9,180,0,3.46,26,97,2815,14.5,1500
60000,20373,6,220,6,3.46,11,400,2600,12.8,3000
15600,84186,16,125,5,3.86,12,400,2720,13.5,780
22000,60857,13,150,6,3.86,13,360,1985,21.5,1100
23000,20000,6,100,6,3.39,12,350,1800,14.4,1150
32000,22697,7,125,7,3.46,18,232,1985,19.4,1600
20000,52000,10,150,3,3.9,20,97,2070,18.6,1000
55005,6600,5,220,6,3.41,21,140,1800,16.4,2750.25
87000,16336,7,350,1,3.41,22,108,3365,15.5,4350
70000,13858,11,350,1,3.07,18,70,3735,13.2,3500
35000,11885,12,125,7,3.41,19,122,3570,12.8,1750
196700,13216,4,390,9,3.41,21,155,3535,19.2,9835
25000,32588,9,150,6,3.41,26,98,3155,18.2,1250
123000,14500,4,250,3,3.41,15,350,2965,15.8,6150
95500,18000,8,350,1,3.58,16,400,2720,15.4,4775
32000,12000,6,100,5,3.58,29,68,3430,17.2,1600
41000,20245,11,220,6,3.58,24,116,3210,17.2,2050
15000,35000,19,100,5,3.58,20,114,3380,15.8,750
39000,22000,4,100,5,3.58,19,121,3070,16.7,1950
30000,6639,9,180,0,3.58,15,318,3620,18.7,1500
60000,20373,6,220,6,3.23,24,121,3410,15.1,3000
15600,84186,16,125,5,3.23,20,156,3425,13.2,780
22000,60857,13,150,6,4.17,11,350,3445,13.4,1100
23000,20000,6,100,6,4.17,20,198,3205,11.2,1150
32000,22697,7,125,7,2.76,21,200,4080,13.7,1600
20000,52000,10,150,3,3.15,19,232,2155,16.5,1000
55005,6600,5,220,6,3.15,15,250,2560,14.2,2750.25
87000,16336,7,350,1,3.15,31,79,2300,14.7,4350
70000,13858,11,350,1,3.15,26,122,2230,14.5,3500
35000,11885,12,125,7,3.15,32,71,2515,14.8,1750
196700,13216,4,390,9,3.15,25,140,2745,16.7,9835
25000,32588,9,150,6,3.15,16,250,2855,17.6,1250
123000,14500,4,250,3,3.89,16,258,2405,14.9,6150
95500,18000,8,350,1,3.89,18,225,2830,15.9,4775
32000,12000,6,100,5,3.39,16,302,3140,13.6,1600
41000,20245,11,220,6,3.39,13,350,2795,15.7,2050
15000,35000,19,100,5,3.39,14,318,3410,15.8,750
39000,22000,4,100,5,3.39,14,302,1990,14.9,1950
30000,6639,9,180,0,3.39,14,304,2135,16.6,1500
60000,20373,6,220,6,3.39,29,98,3245,15.4,3000
15600,84186,16,125,5,3.16,26,79,2990,18.2,780
22000,60857,13,150,6,3.64,26,97,2890,17.3,1100
23000,20000,6,100,6,3.64,31,76,3265,18.2,1150
32000,22697,7,125,7,3.64,32,83,3360,16.6,1600
20000,52000,10,150,3,3.64,28,90,3840,15.4,1000
55005,6600,5,220,6,3.64,24,90,3725,13.4,2750.25
87000,16336,7,350,1,3.1,26,116,3955,13.2,4350
70000,13858,11,350,1,3.1,24,120,3830,15.2,3500
35000,11885,12,125,7,3.35,26,108,4360,14.9,1750
196700,13216,4,390,9,3.35,31,79,4054,14.3,9835
25000,32588,9,150,6,3.12,19,225,3605,15,1250
123000,14500,4,250,3,3.23,18,250,3940,13,6150
95500,18000,8,350,1,3.23,15,250,1925,14,4775
32000,12000,6,100,5,3.23,15,250,1975,15.2,1600
41000,20245,11,220,6,3.39,16,400,1915,14.4,2050
15000,35000,19,100,5,3.46,15,350,2670,15,750
39000,22000,4,100,5,3.46,16,318,3530,20.1,1950
30000,6639,9,180,0,3.86,14,351,3900,17.4,1500
60000,20373,6,220,6,3.86,17,231,3190,24.8,3000
15600,84186,16,125,5,3.39,16,250,3420,22.2,780
22000,60857,13,150,6,3.46,15,258,2200,13.2,1100
23000,20000,6,100,6,3.9,18,225,2150,14.9,1150
32000,22697,7,125,7,3.41,21,231,2020,19.2,1600
20000,52000,10,150,3,3.41,20,262,2130,14.7,1000
55005,6600,5,220,6,3.07,13,302,2670,16,2750.25
87000,16336,7,350,1,3.41,29,97,2595,11.3,4350
70000,13858,11,350,1,3.41,23,140,2700,12.9,3500
35000,11885,12,125,7,3.41,20,232,2556,13.2,1750
196700,13216,4,390,9,3.41,23,140,2144,14.7,9835
25000,32588,9,150,6,3.58,24,134,1968,18.8,1250
123000,14500,4,250,3,3.58,25,90,2120,15.5,6150
95500,18000,8,350,1,3.58,24,119,2019,16.4,4775
32000,12000,6,100,5,3.58,18,171,2678,16.5,1600
41000,20245,11,220,6,3.58,29,90,2870,18.1,2050
15000,35000,19,100,5,3.58,19,232,3003,20.1,750
39000,22000,4,100,5,3.23,23,115,3381,18.7,1950
30000,6639,9,180,0,3.23,23,120,2188,15.8,1500
60000,20373,6,220,6,4.17,22,121,2711,15.5,3000
15600,84186,16,125,5,4.17,25,121,2542,17.5,780
22000,60857,13,150,6,2.76,33,91,2434,15,1100
23000,20000,6,100,6,3.15,28,107,2265,15.2,1150
32000,22697,7,125,7,3.15,25,116,2110,17.9,1600
20000,52000,10,150,3,3.15,25,140,2800,14.4,1000
55005,6600,5,220,6,3.15,26,98,2110,19.2,2750.25
87000,16336,7,350,1,3.15,27,101,2085,21.7,4350
70000,13858,11,350,1,3.15,17.5,305,2335,23.7,3500
35000,11885,12,125,7,3.15,16,318,2950,19.9,1750
196700,13216,4,390,9,3.89,15.5,304,3250,21.8,9835
25000,32588,9,150,6,3.89,14.5,351,1850,13.8,1250
123000,14500,4,250,3,3.39,22,225,1835,17.3,6150
95500,18000,8,350,1,3.39,22,250,2145,18,4775
32000,12000,6,100,5,3.39,24,200,1845,15.3,1600
41000,20245,11,220,6,3.39,22.5,232,2910,11.4,2050
15000,35000,19,100,5,3.39,29,85,2420,12.5,750
39000,22000,4,100,5,3.39,24.5,98,2500,15.1,1950
30000,6639,9,180,0,3.16,29,90,2905,14.3,1500
60000,20373,6,220,6,3.64,33,91,2290,17,3000
15600,84186,16,125,5,3.64,20,225,2490,15.7,780
22000,60857,13,150,6,3.64,18,250,2635,16.4,1100
45000,18742,6,150,3,3.64,18.5,250,2620,14.4,2250
43000,42837,8,150,4,3.64,17.5,258,2725,12.6,2150
55000,27000,9,150,3,3.1,29.5,97,2385,12.9,2750
11900,34968,14,150,5,3.1,32,85,1755,16.9,595
105000,20000,4,350,1,3.35,28,97,1875,16.4,5250
18000,3869,16,100,5,3.35,26.5,140,1760,16.1,900
48000,41939,8,200,6,3.12,20,130,2065,17.8,2400
50000,29134,7,220,6,3.23,13,318,1975,19.4,2500
25000,48587,8,150,5,3.23,19,120,2050,17.3,1250
70000,8000,5,220,6,3.23,19,156,1985,16,3500
87000,140,3,160,4,3.39,16.5,168,2215,14.9,4350
10000,64955,15,150,6,3.46,16.5,350,2045,16.2,500
25000,65000,12,150,3,3.46,13,350,2380,20.7,1250
18000,22824,8,100,5,3.86,13,302,2190,14.2,900
14227,36000,15,150,6,3.86,13,318,2320,15.8,711.35
35000,60000,9,220,6,3.39,31.5,98,2210,14.4,1750
450000,3430,4,750,14,3.46,30,111,2350,16.8,22500
139000,21300,4,400,6,3.9,36,79,2615,14.8,6950
80000,7127,5,220,6,3.41,25.5,122,2635,18.3,4000
23000,20000,6,100,6,3.41,33.5,85,3230,20.4,1150
32000,22697,7,125,7,3.07,17.5,305,3160,19.6,1600
20000,52000,10,150,3,3.41,17,260,2900,12.6,1000
55005,6600,5,220,6,3.41,15.5,318,2930,13.8,2750.25
87000,16336,7,350,1,3.41,15,302,3415,15.8,4350
70000,13858,11,350,1,3.41,17.5,250,3725,19,3500
35000,11885,12,125,7,3.58,20.5,231,3060,17.1,1750
196700,13216,4,390,9,3.58,19,225,3465,16.6,9835
25000,32588,9,150,6,3.58,18.5,250,2605,19.6,1250
123000,14500,4,250,3,3.58,16,400,2640,18.6,6150
95500,18000,8,350,1,3.58,15.5,350,2395,18,4775
32000,12000,6,100,5,3.58,15.5,400,2575,16.2,1600
41000,20245,11,220,6,3.23,16,351,2525,16,2050
15000,35000,19,100,5,3.23,29,97,2735,18,750
39000,22000,4,100,5,4.17,24.5,151,2865,16.4,1950
30000,6639,9,180,0,4.17,26,97,3035,20.5,1500
60000,20373,6,220,6,2.76,25.5,140,1980,15.3,3000
15600,84186,16,125,5,3.15,30.5,98,2025,18.2,780
22000,60857,13,150,6,3.15,33.5,98,1970,17.6,1100
23000,20000,6,100,6,3.15,30,97,2125,14.7,1150
32000,22697,7,125,7,3.15,30.5,97,2125,17.3,1600
20000,52000,10,150,3,3.15,22,146,2160,14.5,1000
55005,6600,5,220,6,3.15,21.5,121,2205,14.5,2750.25
87000,16336,7,350,1,3.15,21.5,80,2245,16.9,4350
70000,13858,11,350,1,3.89,43.1,90,1965,15,3500
35000,11885,12,125,7,3.89,36.1,98,1965,15.7,1750
196700,13216,4,390,9,3.39,32.8,78,1995,16.2,9835
25000,32588,9,150,6,3.39,39.4,85,2945,16.4,1250
123000,14500,4,250,3,3.39,36.1,91,3015,17,6150
95500,18000,8,350,1,3.39,19.9,260,2585,14.5,4775
32000,12000,6,100,5,3.39,19.4,318,2835,14.7,1600
41000,20245,11,220,6,3.39,20.2,302,2665,13.9,2050
15000,35000,19,100,5,3.16,19.2,231,2370,13,750
39000,22000,4,100,5,3.64,20.5,200,2950,17.3,1950
30000,6639,9,180,0,3.64,20.2,200,2790,15.6,1500
60000,20373,6,220,6,3.64,25.1,140,2130,24.6,3000
15600,84186,16,125,5,3.64,20.5,225,2295,11.6,780
22000,60857,13,150,6,3.64,19.4,232,2625,18.6,1100
23000,20000,6,100,6,3.1,20.6,231,2720,19.4,1150
32000,22697,7,125,7,3.1,20.8,200,3504,12,1600
20000,52000,10,150,3,3.35,18.6,225,3693,11.5,1000
55005,6600,5,220,6,3.35,18.1,258,3436,11,2750.25
87000,16336,7,350,1,3.12,19.2,305,3433,12,4350
70000,13858,11,350,1,3.23,17.7,231,3449,10.5,3500
35000,11885,12,125,7,3.23,18.1,302,4341,10,1750
196700,13216,4,390,9,3.23,17.5,318,4354,9,9835
25000,32588,9,150,6,3.39,30,98,4312,8.5,1250
123000,14500,4,250,3,3.46,27.5,134,4425,10,6150
95500,18000,8,350,1,3.46,27.2,119,3850,8.5,4775
32000,12000,6,100,5,3.86,30.9,105,3563,10,1600
41000,20245,11,220,6,3.86,21.1,134,3609,8,2050
15000,35000,19,100,5,3.39,23.2,156,3761,9.5,750
39000,22000,4,100,5,3.46,23.8,151,3086,10,1950
30000,6639,9,180,0,3.9,23.9,119,2372,15,1500
60000,20373,6,220,6,3.41,20.3,131,2833,15.5,3000
15600,84186,16,125,5,3.41,17,163,2774,15.5,780
22000,60857,13,150,6,3.07,21.6,121,2587,16,1100
23000,20000,6,100,6,3.41,16.2,163,2130,14.5,1150
32000,22697,7,125,7,3.41,31.5,89,1835,20.5,1600
20000,52000,10,150,3,3.41,29.5,98,2672,17.5,1000
55005,6600,5,220,6,3.41,21.5,231,2430,14.5,2750.25
87000,16336,7,350,1,3.58,19.8,200,2375,17.5,4350
70000,13858,11,350,1,3.58,22.3,140,2234,12.5,3500
35000,11885,12,125,7,3.58,20.2,232,2648,15,1750
196700,13216,4,390,9,3.58,20.6,225,4615,14,9835
25000,32588,9,150,6,3.58,17,305,4376,15,1250
123000,14500,4,250,3,3.58,17.6,302,4382,13.5,6150
95500,18000,8,350,1,3.23,16.5,351,4732,18.5,4775
32000,12000,6,100,5,3.23,18.2,318,2130,14.5,1600
41000,20245,11,220,6,4.17,16.9,350,2264,15.5,2050
15000,35000,19,100,5,4.17,15.5,351,2228,14,750
39000,22000,4,100,5,2.76,19.2,267,2046,19,1950
30000,6639,9,180,0,3.15,18.5,360,2634,13,1500
60000,20373,6,220,6,3.15,31.9,89,3439,15.5,3000
15600,84186,16,125,5,3.15,34.1,86,3329,15.5,780
22000,60857,13,150,6,3.15,35.7,98,3302,15.5,1100
23000,20000,6,100,6,3.15,27.4,121,3288,15.5,1150
32000,22697,7,125,7,3.15,25.4,183,4209,12,1600
20000,52000,10,150,3,3.15,23,350,4464,11.5,1000
55005,6600,5,220,6,3.89,27.2,141,4154,13.5,2750.25
87000,16336,7,350,1,3.89,23.9,260,4096,13,4350
70000,13858,11,350,1,3.39,34.2,105,4955,11.5,3500
35000,11885,12,125,7,3.39,34.5,105,4746,12,1750
196700,13216,4,390,9,3.39,31.8,85,5140,12,9835
25000,32588,9,150,6,3.39,37.3,91,2962,13.5,1250
123000,14500,4,250,3,3.39,28.4,151,2408,19,6150
95500,18000,8,350,1,3.39,28.8,173,3282,15,4775
32000,12000,6,100,5,3.16,26.8,173,3139,14.5,1600
41000,20245,11,220,6,3.64,33.5,151,2220,14,2050
15000,35000,19,100,5,3.64,41.5,98,2123,14,750
39000,22000,4,100,5,3.64,38.1,89,2074,19.5,1950
30000,6639,9,180,0,3.64,32.1,98,2065,14.5,1500
60000,20373,6,220,6,3.64,37.2,86,1773,19,3000
15600,84186,16,125,5,3.1,28,151,1613,18,780
22000,60857,13,150,6,3.1,26.4,140,1834,19,1100
45000,18742,6,150,3,3.35,24.3,151,1955,20.5,2250
43000,42837,8,150,4,3.35,19.1,225,2278,15.5,2150
55000,27000,9,150,3,3.12,34.3,97,2126,17,2750
11900,34968,14,150,5,3.23,29.8,134,2254,23.5,595
105000,20000,4,350,1,3.23,31.3,120,2408,19.5,5250
18000,3869,16,100,5,3.23,37,119,2226,16.5,900
48000,41939,8,200,6,3.39,32.2,108,4274,12,2400
50000,29134,7,220,6,3.46,46.6,86,4385,12,2500
25000,48587,8,150,5,3.46,27.9,156,4135,13.5,1250
70000,8000,5,220,6,3.86,40.8,85,4129,13,3500
87000,140,3,160,4,3.86,44.3,90,3672,11.5,4350
10000,64955,15,150,6,3.39,43.4,90,4633,11,500
25000,65000,12,150,3,3.46,36.4,121,4502,13.5,1250
18000,22824,8,100,5,3.9,30,146,4456,13.5,900
14227,36000,15,150,6,3.41,44.6,91,4422,12.5,711.35
35000,60000,9,220,6,3.41,40.9,85,2330,13.5,1750
450000,3430,4,750,14,3.07,33.8,97,3892,12.5,22500
139000,21300,4,400,6,3.41,29.8,89,4098,14,6950
80000,7127,5,220,6,3.41,32.7,168,4294,16,4000
45000,18742,6,150,3,3.41,23.7,70,4077,14,2250
43000,42837,8,150,4,3.41,35,122,2933,14.5,2150
55000,27000,9,150,3,3.58,23.6,140,2511,18,2750
11900,34968,14,150,5,3.58,32.4,107,2979,19.5,595
105000,20000,4,350,1,3.58,27.2,135,2189,18,5250
18000,3869,16,100,5,3.58,26.6,151,2395,16,900
48000,41939,8,200,6,3.58,25.8,156,2288,17,2400
50000,29134,7,220,6,3.58,23.5,173,2506,14.5,2500
25000,48587,8,150,5,3.23,30,135,2164,15,1250
70000,8000,5,220,6,3.23,39.1,79,2100,16.5,3500
87000,140,3,160,4,4.17,39,86,4100,13,4350
10000,64955,15,150,6,4.17,35.1,81,3672,11.5,500
25000,65000,12,150,3,2.76,32.3,97,3988,13,1250
18000,22824,8,100,5,3.15,37,85,4042,14.5,900
14227,36000,15,150,6,3.15,37.7,89,3777,12.5,711.35
35000,60000,9,220,6,3.15,34.1,91,4952,11.5,1750
450000,3430,4,750,14,3.15,34.7,105,4464,12,22500
139000,21300,4,400,6,3.15,34.4,98,4363,13,6950
80000,7127,5,220,6,3.15,29.9,98,4237,14.5,4000
23000,20000,6,100,6,3.15,33,105,4735,11,1150
32000,22697,7,125,7,3.89,34.5,100,4951,11,1600
20000,52000,10,150,3,3.89,33.7,107,3821,11,1000
55005,6600,5,220,6,3.39,32.4,108,3121,16.5,2750.25
87000,16336,7,350,1,3.39,32.9,119,3278,18,4350
70000,13858,11,350,1,3.39,31.6,120,2945,16,3500
35000,11885,12,125,7,3.39,28.1,141,3021,16.5,1750
196700,13216,4,390,9,3.39,30.7,145,2904,16,9835
25000,32588,9,150,6,3.39,25.4,168,1950,21,1250
123000,14500,4,250,3,3.16,24.2,146,4997,14,6150
95500,18000,8,350,1,3.64,22.4,231,4906,12.5,4775
32000,12000,6,100,5,3.64,26.6,350,4654,13,1600
41000,20245,11,220,6,3.64,20.2,200,4499,12.5,2050
15000,35000,19,100,5,3.64,17.6,225,2789,15,750
39000,22000,4,100,5,3.64,28,112,2279,19,1950
30000,6639,9,180,0,3.1,27,112,2401,19.5,1500
60000,20373,6,220,6,3.1,34,112,2379,16.5,3000
15600,84186,16,125,5,3.35,31,112,2124,13.5,780
22000,60857,13,150,6,3.35,29,135,2310,18.5,1100
23000,20000,6,100,6,3.12,27,151,2472,14,1150
32000,22697,7,125,7,3.23,24,140,2265,15.5,1600
20000,52000,10,150,3,3.23,23,151,4082,13,1000
55005,6600,5,220,6,3.23,36,105,4278,9.5,2750.25
87000,16336,7,350,1,3.39,37,91,1867,19.5,4350
70000,13858,11,350,1,3.46,31,91,2158,15.5,3500
35000,11885,12,125,7,3.46,38,105,2582,14,1750
196700,13216,4,390,9,3.86,36,98,2868,15.5,9835
25000,32588,9,150,6,3.86,36,120,3399,11,1250
123000,14500,4,250,3,3.39,36,107,2660,14,6150
95500,18000,8,350,1,3.46,34,108,2807,13.5,4775
32000,12000,6,100,5,3.9,38,91,3664,11,1600
41000,20245,11,220,6,3.41,32,91,3102,16.5,2050
15000,35000,19,100,5,3.41,38,91,2875,17,750
39000,22000,4,100,5,3.07,25,181,2901,16,1950
30000,6639,9,180,0,3.41,38,262,3336,17,1500
60000,20373,6,220,6,3.41,26,156,1950,19,3000
15600,84186,16,125,5,3.41,22,232,2451,16.5,780
22000,60857,13,150,6,3.41,32,144,1836,21,1100
23000,20000,6,100,6,3.58,36,135,2542,17,1150
32000,22697,7,125,7,3.58,27,151,3781,17,1600
20000,52000,10,150,3,3.58,27,140,3632,18,1000
55005,6600,5,220,6,3.58,44,97,3613,16.5,2750.25
87000,16336,7,350,1,3.58,32,135,4141,14,4350
70000,13858,11,350,1,3.58,28,120,4699,14.5,3500
35000,11885,12,125,7,3.23,31,119,4457,13.5,1750
196700,13216,4,390,9,3.23,18,307,4638,16,9835
25000,32588,9,150,6,4.17,15,350,4257,15.5,1250
123000,14500,4,250,3,4.17,18,318,2219,16.5,6150
95500,18000,8,350,1,2.76,16,304,1963,15.5,4775
32000,12000,6,100,5,3.15,17,302,2300,14.5,1600
41000,20245,11,220,6,3.15,15,429,1649,16.5,2050
15000,35000,19,100,5,3.15,14,454,2003,19,750
39000,22000,4,100,5,3.15,14,440,2125,14.5,1950
30000,6639,9,180,0,3.15,14,455,2108,15.5,1500
60000,20373,6,220,6,3.15,15,390,2246,14,3000
15600,84186,16,125,5,3.15,15,383,2489,15,780
22000,60857,13,150,6,3.89,14,340,2391,15.5,1100
23000,20000,6,100,6,3.89,15,400,2000,16,1150
32000,22697,7,125,7,3.39,14,455,3264,16,1600
20000,52000,10,150,3,3.39,24,113,3459,16,1000
55005,6600,5,220,6,3.39,22,198,3432,21,2750.25
87000,16336,7,350,1,3.39,18,199,3158,19.5,4350
70000,13858,11,350,1,3.39,21,200,4668,11.5,3500
35000,11885,12,125,7,3.39,27,97,4440,14,1750
196700,13216,4,390,9,3.16,26,97,4498,14.5,9835
25000,32588,9,150,6,3.64,25,110,4657,13.5,1250
123000,14500,4,250,3,3.64,24,107,3907,21,6150
95500,18000,8,350,1,3.64,25,104,3897,18.5,4775
32000,12000,6,100,5,3.64,26,121,3730,19,1600
41000,20245,11,220,6,3.64,21,199,3785,19,2050
15000,35000,19,100,5,3.1,10,360,3039,15,750
39000,22000,4,100,5,3.1,10,307,3221,13.5,1950
30000,6639,9,180,0,3.35,11,318,3169,12,1500
60000,20373,6,220,6,3.35,9,304,2171,16,3000
15600,84186,16,125,5,3.12,27,97,2639,17,780
22000,60857,13,150,6,3.23,28,140,2914,16,1100
23000,20000,6,100,6,3.23,25,113,2592,18.5,1150
32000,22697,7,125,7,3.23,25,98,2702,13.5,1600
20000,52000,10,150,3,3.39,19,232,2223,16.5,1000
55005,6600,5,220,6,3.46,16,225,2545,17,2750.25
87000,16336,7,350,1,3.46,17,250,2984,14.5,4350
70000,13858,11,350,1,3.86,19,250,1937,14,3500
35000,11885,12,125,7,3.86,18,232,3211,17,1750
196700,13216,4,390,9,3.39,14,350,2694,15,9835
25000,32588,9,150,6,3.46,14,400,2957,17,1250
123000,14500,4,250,3,3.9,14,351,2945,14.5,6150
95500,18000,8,350,1,3.41,14,318,2671,13.5,4775
32000,12000,6,100,5,3.41,12,383,1795,17.5,1600
41000,20245,11,220,6,3.07,13,400,2464,15.5,2050
15000,35000,19,100,5,3.41,13,400,2220,16.9,750
39000,22000,4,100,5,3.41,18,258,2572,14.9,1950
30000,6639,9,180,0,3.41,22,140,2255,17.7,1500
60000,20373,6,220,6,3.41,19,250,2202,15.3,3000
15600,84186,16,125,5,3.58,18,250,4215,13,780
22000,60857,13,150,6,3.58,23,122,4190,13,1100
45000,18742,6,150,3,3.58,28,116,3962,13.9,2250
43000,42837,8,150,4,3.58,30,79,4215,12.8,2150
55000,27000,9,150,3,3.58,30,88,3233,15.4,2750
11900,34968,14,150,5,3.58,31,71,3353,14.5,595
105000,20000,4,350,1,3.23,35,72,3012,17.6,5250
18000,3869,16,100,5,3.23,27,97,3085,17.6,900
48000,41939,8,200,6,4.17,26,91,2035,22.2,2400
50000,29134,7,220,6,4.17,24,113,2164,22.1,2500
25000,48587,8,150,5,2.76,25,97.5,1937,14.2,1250
70000,8000,5,220,6,3.15,23,97,1795,17.4,3500
87000,140,3,160,4,3.15,20,140,3651,17.7,4350
10000,64955,15,150,6,3.15,21,122,3574,21,500
25000,65000,12,150,3,3.15,13,350,3645,16.2,1250
18000,22824,8,100,5,3.15,14,400,3193,17.8,900
14227,36000,15,150,6,3.15,15,318,1825,12.2,711.35
35000,60000,9,220,6,3.15,14,351,1990,17,1750
450000,3430,4,750,14,3.89,17,304,2155,16.4,22500
139000,21300,4,400,6,3.89,11,429,2565,13.6,6950
80000,7127,5,220,6,3.39,13,350,3150,15.7,4000
23000,20000,6,100,6,3.39,12,350,3940,13.2,1150
32000,22697,7,125,7,3.39,13,400,3270,21.9,1600
20000,52000,10,150,3,3.39,19,70,2930,15.5,1000
55005,6600,5,220,6,3.39,15,304,3940,13.2,2750.25
87000,16336,7,350,1,3.39,13,307,3270,21.9,4350
70000,13858,11,350,1,3.16,13,302,2930,15.5,3500
35000,11885,12,125,7,3.64,14,318,3504,12,1750
196700,13216,4,390,9,3.64,18,121,3693,11.5,9835
25000,32588,9,150,6,3.64,22,121,3436,11,1250
123000,14500,4,250,3,3.64,21,120,3433,12,6150
95500,18000,8,350,1,3.64,26,96,3449,10.5,4775
32000,12000,6,100,5,3.1,22,122,4341,10,1600
41000,20245,11,220,6,3.1,28,97,4354,9,2050
15000,35000,19,100,5,3.35,23,120,4312,8.5,750
39000,22000,4,100,5,3.35,28,98,4425,10,1950
30000,6639,9,180,0,3.12,27,97,3850,8.5,1500
60000,20373,6,220,6,3.23,13,350,3563,10,3000
15600,84186,16,125,5,3.23,14,304,3609,8,780
22000,60857,13,150,6,3.23,13,350,3761,9.5,1100
45000,18742,6,150,3,3.39,14,302,3086,10,2250
43000,42837,8,150,4,3.46,15,318,2372,15,2150
55000,27000,9,150,3,3.46,12,429,2833,15.5,2750
11900,34968,14,150,5,3.86,13,400,2774,15.5,595
105000,20000,4,350,1,3.86,13,351,2587,16,5250
18000,3869,16,100,5,3.39,14,318,2130,14.5,900
48000,41939,8,200,6,3.46,13,440,1835,20.5,2400
50000,29134,7,220,6,3.9,12,455,2672,17.5,2500
25000,48587,8,150,5,3.41,13,360,2430,14.5,1250
70000,8000,5,220,6,3.41,18,225,2375,17.5,3500
87000,140,3,160,4,3.07,16,250,2234,12.5,4350
10000,64955,15,150,6,3.41,18,232,2648,15,500
25000,65000,12,150,3,3.41,18,250,4615,14,1250
18000,22824,8,100,5,3.41,23,198,4376,15,900
14227,36000,15,150,6,3.41,26,97,4382,13.5,711.35
35000,60000,9,220,6,3.58,11,400,4732,18.5,1750
450000,3430,4,750,14,3.58,12,400,2130,14.5,22500
139000,21300,4,400,6,3.58,13,360,2264,15.5,6950
80000,7127,5,220,6,3.58,12,350,2228,14,4000
